500	7	4.2903681980e-01	3.4608093389e+00	4.9440133413e-01	9.9628078308e-01	0.0000000000e+00
500	8	3.8181931990e-01	3.8887886372e+00	4.8609857965e-01	9.9628078308e-01	0.0000000000e+00
600	1	2.6509006165e+00	1.0000000000e+00	1.0000000000e+00	9.9349471255e-01	0.0000000000e+00
600	2	1.3724896864e+00	1.9314539430e+00	9.6572697149e-01	9.9349471255e-01	0.0000000000e+00
600	3	9.1503610570e-01	2.8970448270e+00	9.6568160899e-01	9.9349471255e-01	0.0000000000e+00
600	4	6.8734205120e-01	3.8567415043e+00	9.6418537607e-01	9.9349471255e-01	0.0000000000e+00
600	5	1.0045565022e+00	2.6388765696e+00	5.2777531392e-01	9.9349471255e-01	0.0000000000e+00
600	6	8.5183078340e-01	3.1120037784e+00	5.1866729640e-01	9.9349471255e-01	0.0000000000e+00
600	7	7.4920144540e-01	3.5383015246e+00	5.0547164637e-01	9.9349471255e-01	0.0000000000e+00
600	8	6.7220890360e-01	3.9435666536e+00	4.9294583170e-01	9.9349471255e-01	0.0000000000e+00
700	1	4.0483395820e+00	1.0000000000e+00	1.0000000000e+00	9.9774598652e-01	0.0000000000e+00
700	2	2.0572260685e+00	1.9678632524e+00	9.8393162618e-01	9.9774598652e-01	0.0000000000e+00
700	3	1.3702870281e+00	2.9543734261e+00	9.8479114205e-01	9.9774598652e-01	0.0000000000e+00
700	4	1.0299354775e+00	3.9306730086e+00	9.8266825215e-01	9.9774598652e-01	0.0000000000e+00
700	5	1.3418006068e+00	3.0170947617e+00	6.0341895234e-01	9.9774598652e-01	0.0000000000e+00
700	6	1.2876564542e+00	3.1439593758e+00	5.2399322930e-01	9.9774598652e-01	0.0000000000e+00
700	7	1.0971910509e+00	3.6897307708e+00	5.2710439583e-01	9.9774598652e-01	0.0000000000e+00
700	8	9.8307549890e-01	4.1180352745e+00	5.1475440932e-01	9.9774598652e-01	0.0000000000e+00
800	1	6.7033142772e+00	1.0000000000e+00	1.0000000000e+00	9.9162080325e-01	0.0000000000e+00
800	2	3.4285221568e+00	1.9551614283e+00	9.7758071417e-01	9.9162080325e-01	0.0000000000e+00
800	3	2.2826865763e+00	2.9365898704e+00	9.7886329012e-01	9.9162080325e-01	0.0000000000e+00
800	4	1.7130258999e+00	3.9131423977e+00	9.7828559942e-01	9.9162080325e-01	0.0000000000e+00
800	5	2.2595938195e+00	2.9666014393e+00	5.9332028786e-01	9.9162080325e-01	0.0000000000e+00
800	6	2.0696983652e+00	3.2387880234e+00	5.3979800390e-01	9.9162080325e-01	0.0000000000e+00
800	7	1.8125847431e+00	3.6982073819e+00	5.2831534027e-01	9.9162080325e-01	0.0000000000e+00
800	8	1.7300970110e+00	3.8745308700e+00	4.8431635875e-01	9.9162080325e-01	0.0000000000e+00
1000	1	1.2922737900e+01	1.0000000000e+00	1.0000000000e+00	9.9627183339e-01	0.0000000000e+00
1000	2	6.6177995257e+00	1.9527242930e+00	9.7636214650e-01	9.9627183339e-01	0.0000000000e+00
1000	3	4.4599764606e+00	2.8974901581e+00	9.6583005270e-01	9.9627183339e-01	0.0000000000e+00
1000	4	3.3210547590e+00	3.8911547197e+00	9.7278867994e-01	9.9627183339e-01	0.0000000000e+00
1000	5	3.6494148491e+00	3.5410438205e+00	7.0820876411e-01	9.9627183339e-01	0.0000000000e+00
1000	6	3.8552788977e+00	3.3519592857e+00	5.5865988095e-01	9.9627183339e-01	0.0000000000e+00
1000	7	3.3925870760e+00	3.8091101600e+00	5.4415859429e-01	9.9627183339e-01	0.0000000000e+00
1000	8	2.9982985229e+00	4.3100237689e+00	5.3875297111e-01	9.9627183339e-01	0.0000000000e+00
2000	1	1.3522997932e+02	1.0000000000e+00	1.0000000000e+00	9.9494167166e-01	0.0000000000e+00
2000	2	6.8702636256e+01	1.9683375586e+00	9.8416877929e-01	9.9494167166e-01	0.0000000000e+00
2000	3	4.5792509763e+01	2.9531025929e+00	9.8436753096e-01	9.9494167166e-01	0.0000000000e+00
2000	4	3.4275028803e+01	3.9454373647e+00	9.8635934117e-01	9.9494167166e-01	0.0000000000e+00
2000	5	3.7334981064e+01	3.6220717263e+00	7.2441434526e-01	9.9494167166e-01	0.0000000000e+00
2000	6	3.7542107823e+01	3.6020880861e+00	6.0034801435e-01	9.9494167166e-01	0.0000000000e+00
2000	7	3.3699309339e+01	4.0128412708e+00	5.7326303869e-01	9.9494167166e-01	0.0000000000e+00
2000	8	3.1588303644e+01	4.2810142906e+00	5.3512678633e-01	9.9494167166e-01	0.0000000000e+00
3000	1	3.9170683644e+02	1.0000000000e+00	1.0000000000e+00	9.9767615837e-01	0.0000000000e+00
3000	2	2.0633757188e+02	1.8983786272e+00	9.4918931358e-01	9.9767615837e-01	0.0000000000e+00
3000	3	1.3275872627e+02	2.9505166813e+00	9.8350556043e-01	9.9767615837e-01	0.0000000000e+00
3000	4	1.0053996056e+02	3.8960313317e+00	9.7400783293e-01	9.9767615837e-01	0.0000000000e+00
3000	5	1.0830829841e+02	3.6165911772e+00	7.2331823544e-01	9.9767615837e-01	0.0000000000e+00
3000	6	1.0877723220e+02	3.6010002142e+00	6.0016670236e-01	9.9767615837e-01	0.0000000000e+00
3000	7	1.0278923628e+02	3.8107767953e+00	5.4439668504e-01	9.9767615837e-01	0.0000000000e+00
3000	8	9.8898719427e+01	3.9606866369e+00	4.9508582961e-01	9.9767615837e-01	0.0000000000e+00
4000	1	1.1591929557e+03	1.0000000000e+00	1.0000000000e+00	9.8777506639e-01	0.0000000000e+00
4000	2	5.9679725246e+02	1.9423563881e+00	9.7117819403e-01	9.8777506639e-01	0.0000000000e+00
4000	3	3.8813040872e+02	2.9866068972e+00	9.9553563241e-01	9.8777506639e-01	0.0000000000e+00
4000	4	3.1224174214e+02	3.7124855497e+00	9.2812138742e-01	9.8777506639e-01	0.0000000000e+00
4000	5	3.0297356844e+02	3.8260530833e+00	7.6521061667e-01	9.8777506639e-01	0.0000000000e+00
4000	6	2.9792573853e+02	3.8908788526e+00	6.4847980877e-01	9.8777506639e-01	0.0000000000e+00
4000	7	3.0179374437e+02	3.8410105489e+00	5.4871579270e-01	9.8777506639e-01	0.0000000000e+00
4000	8	2.8013572760e+02	4.1379689967e+00	5.1724612459e-01	9.8777506639e-01	0.0000000000e+00
5000	1	2.2556385787e+03	1.0000000000e+00	1.0000000000e+00	9.9157314964e-01	0.0000000000e+00
5000	2	1.1441427168e+03	1.9714660991e+00	9.8573304955e-01	9.9157314964e-01	0.0000000000e+00
5000	3	7.8841916437e+02	2.8609636608e+00	9.5365455359e-01	9.9157314964e-01	0.0000000000e+00
5000	4	5.9597591199e+02	3.7847814540e+00	9.4619536350e-01	9.9157314964e-01	0.0000000000e+00
5000	5	6.0082629663e+02	3.7542274554e+00	7.5084549108e-01	9.9157314964e-01	0.0000000000e+00
5000	6	6.0135970352e+02	3.7508974569e+00	6.2514957518e-01	9.9157314964e-01	0.0000000000e+00
5000	7	5.8715950775e+02	3.8416111264e+00	5.4880116091e-01	9.9157314964e-01	0.0000000000e+00
5000	8	5.7221680983e+02	3.9419299471e+00	4.9874124332e-01	9.9157314964e-01	0.0000000000e+00
6000	1	4.1045810545e+03	1.0000000000e+00	1.0000000000e+00	9.8554026784e-01	0.0000000000e+00
6000	2	2.0065227844e+03	2.0456189615e+00	1.0228094807e+00	9.8554026784e-01	0.0000000000e+00
6000	3	1.3128584632e+03	3.1264459722e+00	1.0421486574e+00	9.8554026784e-01	0.0000000000e+00
6000	4	1.2514220804e+03	3.2799333805e+00	8.1998334512e-01	9.8554026784e-01	0.0000000000e+00
6000	5	1.1898040674e+03	3.4497957830e+00	6.8995915661e-01	9.8554026784e-01	0.0000000000e+00
6000	6	1.1694608031e+03	3.5098064371e+00	5.8496773951e-01	9.8554026784e-01	0.0000000000e+00
6000	7	1.1114231851e+03	3.6930856845e+00	5.2758366921e-01	9.8554026784e-01	0.0000000000e+00
6000	8	1.0808846692e+03	3.7974273956e+00	4.7467842445e-01	9.8554026784e-01	0.0000000000e+00
7000	1	6.2731597235e+03	1.0000000000e+00	1.0000000000e+00	9.9324875218e-01	0.0000000000e+00
7000	2	3.1369956191e+03	1.9997349328e+00	9.9986746638e-01	9.9324875218e-01	0.0000000000e+00
7000	3	2.0995698846e+03	2.9878308741e+00	9.9594362471e-01	9.9324875218e-01	0.0000000000e+00
7000	4	2.0772842492e+03	3.0198850860e+00	7.5497127150e-01	9.9324875218e-01	0.0000000000e+00
7000	5	1.8645527453e+03	3.3644313573e+00	6.7288627145e-01	9.9324875218e-01	0.0000000000e+00
7000	6	1.7902523782e+03	3.5040644547e+00	5.8401074246e-01	9.9324875218e-01	0.0000000000e+00
7000	7	1.7291656054e+03	3.6278536329e+00	5.1826480471e-01	9.9324875218e-01	0.0000000000e+00
7000	8	1.6905003252e+03	3.7108302377e+00	4.6385377972e-01	9.9324875218e-01	0.0000000000e+00
8000	1	1.4014599614e+04	1.0000000000e+00	1.0000000000e+00	9.8966432144e-01	0.0000000000e+00
8000	2	7.8485539421e+03	1.7856282466e+00	8.9281412330e-01	9.8966432144e-01	0.0000000000e+00
8000	3	5.8503743405e+03	2.3955047657e+00	7.9850158857e-01	9.8966432144e-01	0.0000000000e+00
8000	4	5.3024002155e+03	2.6430671101e+00	6.6076677752e-01	9.8966432144e-01	0.0000000000e+00
8000	5	4.9770119912e+03	2.8158661540e+00	5.6317323079e-01	9.8966432144e-01	0.0000000000e+00
8000	6	4.9372468703e+03	2.8385454449e+00	4.7309090748e-01	9.8966432144e-01	0.0000000000e+00
8000	7	3.6568777960e+03	3.8323948449e+00	5.4748497785e-01	9.8966432144e-01	0.0000000000e+00
8000	8	3.4373459118e+03	4.0771571943e+00	5.0964464932e-01	9.8966432144e-01	0.0000000000e+00
